participant,muscle,nmes,trial,session,condition,event_out,left,right,img_emo,img_oasis,Are you finished?,base_mood,Interested,Distressed,Excited,Upset,Strong,Guilty,Scared,Hostile,Enthusiastic,Proud,Irritable,Alert,Ashamed,Inspired,Nervous,Determined,Attentive,Jittery,Active,Afraid,muscle_order_n,Notes for Experiment,Notes DAO,Notes ZM,height,weight,age,sex,ethnicity,education,prior_exp,reason,reason_open,worried,excited,TAS_1,TAS_2,TAS_3,TAS_4,TAS_5,TAS_6,TAS_7,TAS_8,TAS_9,TAS_10,TAS_11,TAS_12,TAS_13,TAS_14,TAS_15,TAS_16,TAS_17,TAS_18,TAS_19,TAS_20,BMI,TAS_total,left_ma,right_ma,nmes_int,neg_affect,pos_affect,corrected_AU12_r,corrected_AU15_r,image,fnmes,valence,arousal,discomfort,image_present
29,dao,100,64,2,1,65,400,450,0,images\blank.jpg,Yes,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,20,22.5,21.25,14,40,0,0.024802065404475042,none,dao 100,NA,56.79741879350348,20.69557231245166,0
29,dao,50,56,2,2,66,200,225,0,images\blank.jpg,Yes,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,10,11.25,10.625,14,40,0,-0.11044750430292599,none,dao 50,NA,50.83079563031709,0,0
29,dao,50,58,2,2,66,200,225,0,images\blank.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,10,11.25,10.625,14,40,0,0.0753184165232358,none,dao 50,49.54683874709977,50.37763437741686,NA,0
29,zm,0,18,1,3,41,0,0,neu,images\Sidewalk_1.jpg,Yes,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,0,0,0,14,40,0,-0.04685025817555937,neutral,off,NA,NA,NA,1
29,zm,0,18,1,3,41,0,0,neu,images\Barrels_1.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,0,0,0,14,40,0,-0.04685025817555937,neutral,off,53.17212877030162,44.03337683681361,NA,1
29,zm,0,26,1,3,44,0,0,pos,images\Flowers_2.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,0,0,0,14,40,0,0.03710843373493976,congruent emotion,off,61.25350444702244,63.67036446249033,NA,1
29,zm,0,3,1,3,22,0,0,0,images\blank.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,0,0,0,14,40,0,-0.011462994836488811,none,off,56.646365042536736,NA,NA,0
29,zm,0,7,1,3,22,0,0,0,images\blank.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,0,0,0,14,40,0,0.027538726333907054,none,off,68.65513824439289,NA,NA,0
29,zm,0,8,1,3,22,0,0,0,images\blank.jpg,Yes,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,0,0,0,14,40,0,-0.04132530120481928,none,off,NA,36.48068928847641,0,0
29,zm,100,2,1,1,20,475,525,0,images\blank.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,23.75,26.25,25,14,40,0.013493975903614461,-0.45041308089500864,none,zm 100,69.78804137664346,75.15044953596288,NA,0
29,zm,100,29,1,1,39,475,525,neu,images\Storage_2.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,23.75,26.25,25,14,40,0.208433734939759,0.016884681583476824,neutral,zm 100,50.90632250580046,50.07552687548337,13.89815351894818,1
29,zm,50,1,1,2,21,237.5,262.5,0,images\blank.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,11.875,13.125,12.5,14,40,0,0.05253012048192771,none,zm 50,76.58546017014694,71.75174013921114,15.78632540603248,0
29,zm,50,12,1,2,21,237.5,262.5,0,images\blank.jpg,Yes,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,11.875,13.125,12.5,14,40,0,-0.006712564543889857,none,zm 50,NA,50.83079563031709,0,0
29,zm,50,15,1,2,21,237.5,262.5,0,images\blank.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,11.875,13.125,12.5,14,40,0,0.04867469879518072,none,zm 50,73.4888582753287,NA,NA,0
29,zm,50,16,1,2,21,237.5,262.5,0,images\blank.jpg,Yes,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,11.875,13.125,12.5,14,40,0,0.04963855421686748,none,zm 50,NA,75.83019141531322,0,0
29,zm,50,19,1,2,40,237.5,262.5,neu,images\Cotton_swabs_2.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,11.875,13.125,12.5,14,40,0,0.06903614457831327,neutral,zm 50,59.89402068832174,NA,NA,1
29,zm,50,21,1,2,40,237.5,262.5,neu,images\Wall_3.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,11.875,13.125,12.5,14,40,0,0.011566265060240962,neutral,zm 50,53.39870939675174,54.98477378190256,0,1
29,zm,50,25,1,2,40,237.5,262.5,neu,images\Paper_2.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,11.875,13.125,12.5,14,40,0,-0.3858864027538726,neutral,zm 50,53.47423627223511,53.54976314771849,0,1
29,zm,50,27,1,2,43,237.5,262.5,pos,images\Lake_9.jpg,NA,96.35416666666669,5,1,5,1,4,1,1,1,4,3,2,4,1,4,3,4,4,1,3,2,1-0,No issues.,No issues.,"Difficult to get a clean pull, but their voluntary smile looked similar too. They stated that it felt like their face was pulling up.",163,68,27,Female,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,49,34,3,4,2,2,2,2,4,2,4,2,4,4,3,2,2,4,4,4,2,4,25.59373706198954,60,11.875,13.125,12.5,14,40,0,-0.07900172117039585,congruent emotion,zm 50,65.70959010054138,NA,NA,1
3,dao,0,63,2,3,67,0,0,0,images\blank.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,0,0,0,12,24,0,0.051807228915662654,none,off,46.97892498066512,NA,NA,0
3,dao,0,64,2,3,67,0,0,0,images\blank.jpg,No,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,0,0,0,12,24,0,0.04795180722891566,none,off,NA,0,0,0
3,dao,100,62,2,1,65,450,500,0,images\blank.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,25,23.75,12,24,0,0.045542168674698784,none,dao 100,50.98184938128384,4.60834783449342,NA,0
3,dao,100,65,2,1,132,450,500,neg,images\Plane_crash_4.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,25,23.75,12,24,0,-0.0753528399311532,congruent emotion,dao 100,38.519914926527456,6.043358468677496,34.29040989945862,1
3,dao,100,66,2,1,132,450,500,neg,images\Plane_crash_4.jpg,No,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,25,23.75,12,24,0,-0.025731497418244403,congruent emotion,dao 100,NA,NA,NA,1
3,dao,100,66,2,1,129,450,500,neu,images\Bark_5.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,25,23.75,12,24,0,-0.025731497418244403,neutral,dao 100,47.80972061098221,11.85892788089714,NA,1
3,dao,50,57,2,2,66,225,250,0,images\blank.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,11.25,12.5,11.875,12,24,0,0.055662650602409644,none,dao 50,53.54976314771849,1.4362190641918016,0,0
3,dao,50,59,2,2,66,225,250,0,images\blank.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,11.25,12.5,11.875,12,24,0,-0.009156626506024104,none,dao 50,53.17212877030162,NA,NA,0
3,zm,0,10,1,3,22,0,0,0,images\blank.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,0,0,0,12,24,0,-0.10316695352839929,none,off,48.6405162412993,0,NA,0
3,zm,0,3,1,3,22,0,0,0,images\blank.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,0,0,0,12,24,-1.0619621342512908,-0.004371772805507742,none,off,51.812645011600935,NA,NA,0
3,zm,0,30,1,3,44,0,0,pos,images\Beach_7.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,0,0,0,12,24,0,-0.08218588640275389,congruent emotion,off,51.8881718870843,5.892304717710756,NA,1
3,zm,0,31,1,3,44,0,0,pos,images\Beach_7.jpg,No,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,0,0,0,12,24,0,0.05614457831325303,congruent emotion,off,NA,NA,0,1
3,zm,0,34,1,3,44,0,0,pos,images\Galaxy_7.jpg,No,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,0,0,0,12,24,0,0.0793975903614458,congruent emotion,off,NA,NA,NA,1
3,zm,100,1,1,1,20,450,450,0,images\blank.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,22.5,22.5,12,24,0.4653356282271945,-0.15426850258175565,none,zm 100,50,55.51346191028615,53.247655645785,0
3,zm,100,17,1,1,39,450,450,neu,images\Keyboard_1.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,22.5,22.5,12,24,0.2816867469879518,-0.6445094664371772,neutral,zm 100,45.46838747099768,15.559744779582369,49.01815061871616,1
3,zm,100,2,1,1,20,450,450,0,images\blank.jpg,No,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,22.5,22.5,12,24,0.12206540447504301,-0.6099311531841654,none,zm 100,NA,NA,NA,0
3,zm,100,2,1,1,20,450,450,0,images\blank.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,22.5,22.5,12,24,0.12206540447504301,-0.6099311531841654,none,zm 100,52.945548143851504,45.31733372003093,NA,0
3,zm,100,26,1,1,39,450,450,neu,images\Storage_2.jpg,No,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,22.5,22.5,12,24,0.32759036144578313,-1.0653012048192774,neutral,zm 100,NA,NA,NA,1
3,zm,100,26,1,1,39,450,450,neu,images\Fence_2.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,22.5,22.5,12,24,0.32759036144578313,-1.0653012048192774,neutral,zm 100,46.45023685228152,14.653422273781905,NA,1
3,zm,100,27,1,1,42,450,450,pos,images\Dog_6.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,22.5,22.5,12,24,0.3051807228915663,-0.7028227194492253,congruent emotion,zm 100,49.47131187161639,NA,NA,1
3,zm,100,27,1,1,39,450,450,neu,images\Fence_2.jpg,No,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,22.5,22.5,22.5,12,24,0.3051807228915663,-0.7028227194492253,neutral,zm 100,NA,NA,49.62236562258314,1
3,zm,50,18,1,2,43,225,225,pos,images\Nature_1.jpg,NA,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,11.25,11.25,11.25,12,24,0,0.03567986230636833,congruent emotion,zm 50,50.37763437741686,5.816777842227378,NA,1
3,zm,50,24,1,2,40,225,225,neu,images\Wall_3.jpg,No,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,11.25,11.25,11.25,12,24,-0.020946643717728055,-0.08802065404475043,neutral,zm 50,NA,14.275787896365038,0,1
3,zm,50,32,1,2,43,225,225,pos,images\Lake_9.jpg,No,52.5,3,1,3,1,2,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,1-0,"Kept making odd faces in the DAO block, possibly the images - stated fNMES was fine.",NA,ZM was hitting eye. DAO no issues,160,58,26,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,No,NA,NA,28,79,4,5,2,4,2,3,3,4,4,3,4,5,3,2,4,3,4,4,3,4,22.656249999999996,70,11.25,11.25,11.25,12,24,0,0.02199655765920826,congruent emotion,zm 50,NA,4.15518658159319,0,1
